gene,n_tissue,tissue_1,tissue_2,tissue_3,tissue_4,tissue_5,tissue_6,direct_association.diseaseId,direct_association.score,direct_association.disease,ensembl_ID
EWSR1,1,HEART,"","","","","",EFO_1000250,0.369579854684702,"Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor: A spectrum of malignant tumors arising from the soft tissues, characterized morphologically by the presence of small round cells. Ewing sarcoma and peripheral primitive neuroectodermal tumor represent the ends of a spectrum, with Ewing sarcoma lacking evidence of neural differentiation and the markers that characterize the peripheral primitive neuroectodermal tumor. Ewing sarcoma and peripheral primitive neuroectodermal tumor may share cytogenetic abnormalities, proto-oncogene expression, cell culture and immunohistochemical abnormalities. Pain and the presence of a mass are the most common clinical symptoms.",ENSG00000182944
BMP1,1,HEART,"","","","","",Orphanet_314029,0.369579854684702,High bone mass osteogenesis imperfecta: NA,ENSG00000168487
COL4A1,1,HEART,"","","","","",MONDO_0018829,0.369579854684702,familial schizencephaly: An instance of schizencephaly that is caused by an inherited modification of the individual's genome.,ENSG00000187498
COL4A1,1,HEART,"","","","","",Orphanet_782,0.369579854684702,"Axenfeld-Rieger syndrome: Axenfeld-Rieger syndrome (ARS) is a generic term used to designate overlapping genetic disorders, in which the major physical condition is anterior segment dysgenesis of the eye. Patients with ARS may also present with multiple variable congenital anomalies.",ENSG00000187498
DYSF,1,HEART,"","","","","",Orphanet_199329,0.369579854684702,"Congenital myopathy, Paradas type: Paradas type congenital myopathy is an early-onset form of dysferlinopathy presenting with postnatal hypotonia, weakness in the proximal lower limbs and neck flexor muscles at birth and delayed motor development.",ENSG00000135636
ADRA1B,1,HEART,"","","","","",EFO_0007227,0.369579854684702,"croup: A respiratory system infectious disease that involves inflammation, edema, and subsequent obstruction of the larynx, trachea, and bronchi. The disease is caused by viruses, bacteria, allergies and inhaled irritants. It is marked by episodes of difficult breathing and hoarse metallic cough in infants and young children. Croup is caused by parainfluenza virus (types 1 and 2), Influenza A and B viruses, Measles virus, adenovirus, respiratory syncytial virus, Staphylococcus and Streptococcus.",ENSG00000170214
ADRA1B,1,HEART,"","","","","",EFO_0007415,0.369579854684702,otitis media with effusion: Otitis media associated with accumulation of fluid in the middle ear.,ENSG00000170214
ADRA1B,1,HEART,"","","","","",EFO_1001222,0.369579854684702,"type III hypersensitivity reaction disease: Group of diseases mediated by the deposition of large soluble complexes of antigen and antibody with resultant damage to tissue. Besides serum sickness and the arthus reaction, evidence supports a pathogenic role for immune complexes in many other immune system diseases including glomerulonephritis, systemic lupus erythematosus (lupus erythematosus, systemic) and polyarteritis nodosa.",ENSG00000170214
ADRA1B,1,HEART,"","","","","",HP_0000975,0.369579854684702,Hyperhidrosis: Abnormal excessive perspiration (sweating) despite the lack of appropriate stimuli like hot and humid weather.,ENSG00000170214
ADRA1B,1,HEART,"","","","","",HP_0006000,0.369579854684702,Ureteral obstruction: Obstruction of the flow of urine through the ureter.,ENSG00000170214
GRIN2D,1,HIPPOC,"","","","","",EFO_0005223,0.369579854684702,acute stress reaction: An anxiety disorder precipitated by an experience of intense fear or horror while exposed to a traumatic (especially life-threatening) event. The disorder is characterized by dissociative symptoms; vivid recollections of the traumatic event; avoidance of stimuli associated with the traumatic event; and a constant state of hyperarousal for no more than one month.,ENSG00000105464
SF3B4,1,KIDNEY,"","","","","",Orphanet_1788,0.369579854684702,"Acrofacial dysostosis, Rodríguez type: Acrofacial dysostosis Rodriguez type is a multiple malformative syndrome in which mandibulofacial dysostosis and severe limb reduction defects are associated with complex malformations of different organs and systems especially the CNS, urogenital tract, heart, and lungs. The mandibulofacial defect, characterized by extremely severe microretrognathism and cleft palate, causes death by respiratory distress. Limb reduction is severe and includes shoulder and pelvis hypoplasia, phocomelia with humerus hypoplasia, absent radius and ulna, complete absence of long bones of the legs, and various hand anomalies, predominantly preaxial reduction (absent thumbs). Other features include CNS malformations (agenesis of corpus callosum and acqueductal stenosis), lung anomalies (absent lung lobulation), complex cardiac malformations, and unicornis uterus. These infants also show facial dysmorphism and ear anomalies. The condition is a rare with an autosomal recessive mode of inheritance. The prognosis is poor and this condition leads to death in utero or shortly after birth.",ENSG00000143368
FRAS1,1,KIDNEY,"","","","","",Orphanet_93100,0.369579854684702,Unilateral renal agenesis: Unilateral renal agenesis (URA) is a form of renal agenesis (see this term) characterized by the complete absence of development of one kidney accompanied by an absent ureter.,ENSG00000138759
PGRMC1,1,KIDNEY,"","","","","",Orphanet_98994,0.369579854684702,Total congenital cataract: NA,ENSG00000101856
GSR,1,KIDNEY,"","","","","",EFO_1000028,0.369579854684702,"ependymoma: A WHO grade II, slow growing tumor of children and young adults, usually located intraventricularly. It is the most common ependymal neoplasm. It often causes clinical symptoms by blocking cerebrospinal fluid pathways. Key histological features include perivascular pseudorosettes and ependymal rosettes. (WHO)",ENSG00000104687
DIO1,1,KIDNEY,"","","","","",HP_0000820,0.369579854684702,Abnormality of the thyroid gland: An abnormality of the thyroid gland.,ENSG00000211452
CCND1,1,LIVER,"","","","","",Orphanet_314701,0.369579854684702,Primary systemic amyloidosis: Primary systemic amyloidosis (PSA) is a form of AL amyloidosis caused by the aggregation and deposition of insoluble amyloid fibrils derived from misfolded monoclonal immunoglobulin light chains usually produced by a plasma cell tumor and characterized by multiple organ involvement.,ENSG00000110092
XDH,1,LUNG,"","","","","",EFO_0005752,0.369579854684702,eye inflammation: an inflammation in the eye(s),ENSG00000158125
ASS1,1,LUNG,"","","","","",Orphanet_247546,0.369579854684702,"Acute neonatal citrullinemia type I: Acute neonatal citrullinemia type I is a severe form of citrullinemia type 1 characterized biologically by hyperammonemia and clinically by progressive lethargy, poor feeding and vomiting, seizures and possible loss of consciousness, within one to a few days of birth, with variable signs of increased intracranial pressure. The condition can lead to significant neurologic deficits.",ENSG00000130707
ASS1,1,LUNG,"","","","","",Orphanet_247573,0.369579854684702,"Adult-onset citrullinemia type I: Adult-onset citrullinemia type I is a form of citrullinemia type I characterized clinically by adult onset of symptoms including variable hyperammonemia and less striking neurological findings which may include intense headache, scotomas, migraine-like episodes, ataxia, slurred speech, lethargy and drowsiness. Serious increased intracranial pressure may occur.",ENSG00000130707
MAT1A,1,LUNG,"","","","","",Orphanet_88618,0.369579854684702,"Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency: Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency is characterised by psychomotor delay and severe myopathy (hypotonia, absent tendon reflexes and delayed myelination) from birth, associated with hypermethioninaemia and elevated serum creatine kinase levels.",ENSG00000151224
TRPM4,1,LUNG,"","","","","",Orphanet_316,0.369579854684702,Progressive symmetric erythrokeratodermia: NA,ENSG00000130529
CD80,1,LUNG,"","","","","",EFO_0011056,0.369579854684702,"nephrotoxicity: Toxicity that causes injury to the kidney or damages its function. This can include nephritis, renal failure, injury to kidney.",ENSG00000121594
CD80,1,LUNG,"","","","","",MONDO_0001332,0.369579854684702,palindromic rheumatism: A syndrome that involves sudden and rapidly developing attacks of arthritis with a remission period that results in no joint damage or symptoms.,ENSG00000121594
MMP14,1,LUNG,"","","","","",Orphanet_85196,0.369579854684702,Nodulosis-arthropathy-osteolysis syndrome: NA,ENSG00000157227
COL17A1,1,LUNG,"","","","","",Orphanet_79406,0.369579854684702,Late-onset junctional epidermolysis bullosa: Late-onset junctional epidermolysis bullosa is a subtype of junctional epidermolysis bullosa (JEB) occurring in childhood or young adulthood.,ENSG00000065618
ARSI,1,LUNG,"","","","","",Orphanet_401815,0.369579854684702,Autosomal recessive spastic paraplegia type 66: NA,ENSG00000183876
CSF2RA,1,LUNG,"","","","","",EFO_1000644,0.369579854684702,"newborn respiratory distress syndrome: A respiratory failure that is characterized by deficiency of the surfactant coating the inner surface of the lungs, by failure of the lungs to expand and contract properly during breathing with resulting collapse, and by the accumulation of a protein-containing film lining the alveoli and their ducts.",ENSG00000198223
NBN,1,SPLEEN,"","","","","",MONDO_0012197,0.369579854684702,idiopathic aplastic anemia: Aplastic anemia without a known cause.,ENSG00000104320
SF3B1,1,SPLEEN,"","","","","",EFO_0005220,0.369579854684702,"pulmonary neuroendocrine tumor: A low, intermediate, or high grade malignant neoplasm with neuroendocrine differentiation that arises from the lung. This category includes typical carcinoid tumor, atypical carcinoid tumor, small cell carcinoma, large cell neuroendocrine carcinoma, and combined carcinoma.",ENSG00000115524
SF3B1,1,SPLEEN,"","","","","",EFO_1000080,0.369579854684702,"Anal Melanoma: A melanoma arising from the anus. Clinical presentation includes rectal bleeding, tenesmus, pain, and change in bowel habit. The prognosis is usually poor.",ENSG00000115524
SF3B1,1,SPLEEN,"","","","","",MONDO_0002167,0.369579854684702,rectum malignant melanoma: An aggressive malignant melanocytic neoplasm that arises from the rectum.,ENSG00000115524
TRPM8,1,SPLEEN,"","","","","",EFO_0009661,0.369579854684702,bronchitis: An acute or chronic inflammatory process affecting the bronchi. [database_cross_reference: NCIt:C2911],ENSG00000144481
TRPM8,1,SPLEEN,"","","","","",MONDO_0004857,0.369579854684702,"tendinitis: Inflammation of a tendon, usually resulting from an overuse injury. It is characterized by swelling of the tendon, tenderness around the inflamed tendon, and pain while moving the affected area of the body.",ENSG00000144481
TRPM8,1,SPLEEN,"","","","","",MONDO_0021201,0.369579854684702,"skin infection: An inflammatory process affecting the skin, caused by bacteria, viruses, parasites, or fungi. Examples of bacterial infection include carbuncles, furuncles, impetigo, erysipelas, and abscesses. Examples of viral infection include shingles, warts, molluscum contagiosum, and pityriasis rosea. Examples of parasitic infection include scabies and lice. Examples of fungal infection include athlete's foot, yeast infection, and ringworm.",ENSG00000144481
PDE2A,1,SPLEEN,"","","","","",Orphanet_31709,0.369579854684702,Infantile convulsions and choreoathetosis: Infantile Convulsions and paroxysmal ChoreoAthetosis (ICCA) syndrome is a neurological condition characterized by the occurrence of seizures during the first year of life (Benign familial infantile epilepsy) and choreoathetotic dyskinetic attacks during childhood or adolescence.,ENSG00000186642
PLA2G2A,1,COLON,"","","","","",EFO_0008259,0.369259425564266,"phospholipase A2, membrane associated measurement: quantification of the amount of phospholipase A2, membrane associated in a sample",ENSG00000188257
EPM2AIP1,1,ADRNL,"","","","","",Orphanet_144,0.36829659130038,"Lynch syndrome: An autosomal dominant hereditary neoplastic syndrome characterized by the development of colorectal carcinoma and a high risk of developing endometrial carcinoma, gastric carcinoma, ovarian carcinoma, renal pelvis carcinoma, and small intestinal carcinoma. Patients often develop colorectal carcinomas at an early age (mean, 45 years). In the majority of the cases the lesions arise from the proximal colon. At the molecular level, high-frequency microsatellite instability is present.",ENSG00000178567
